#{"t_start": 1736966677.3145978, "env_id": "None"}
r,l,t
25.13299,179,1873.67629
21.745421,153,1875.237236
23.340356,169,1876.802104
26.993684,195,1878.402051
24.181783,170,1879.952606
25.529346,181,1882.415489
25.055313,178,1883.927222
26.02282,185,1885.500803
26.020385,184,1887.063249
19.346863,316,1888.775072
19.350307,125,1890.30843
25.114162,184,1891.895831
18.368061,342,1893.62377
23.97567,165,1895.196553
27.262938,198,1896.795702
21.350307,142,1899.207623
20.632314,138,1900.706078
25.748855,184,1902.300555
20.60321,142,1903.823661
17.997323,111,1905.328464
25.040424,178,1906.909929
21.722098,155,1908.485123
21.081487,143,1909.940412
26.798617,193,1911.508784
22.596276,155,1912.938014
20.938655,139,1914.439407
21.186635,146,1915.964962
18.929175,121,1917.456903
27.37886,198,1919.063969
22.921179,157,1921.57998
24.804153,176,1923.127613
24.261291,171,1924.705632
23.911547,167,1926.251588
24.188987,167,1927.822397
26.667755,193,1929.428485
21.279748,141,1930.957039
20.380443,134,1932.504267
22.87688,165,1934.08138
21.685421,159,1935.649086
21.647733,146,1937.198006
21.647299,150,1938.734143
26.109448,186,1941.206159
27.043255,192,1942.774769
20.376682,146,1944.331462
25.021481,176,1945.893576
20.686378,137,1947.440887
26.887669,199,1949.015487
18.782312,121,1950.523807
26.098526,183,1952.099988
23.840196,165,1953.668738
19.176051,123,1955.176932
21.896525,149,1956.705514
20.163236,138,1958.242489
21.747051,150,1959.782259
17.967771,114,1961.300135
25.094211,177,1963.74697
22.982204,159,1965.259701
24.728146,177,1966.83932
27.67383,198,1968.424263
26.936844,192,1969.997964
21.594536,145,1971.514714
18.44162,213,1973.122108
21.63454,147,1974.666257
19.406569,125,1976.197316
23.978294,165,1977.776614
23.141251,162,1979.332546
21.942853,147,1980.867079
26.996993,196,1983.361611
22.390906,156,1984.870725
25.942653,182,1986.450393
21.031258,142,1987.990257
18.407579,117,1989.500324
24.204172,167,1991.037214
20.304724,133,1992.583085
21.282259,142,1994.108108
26.420956,191,1995.688829
27.283836,194,1997.261265
25.015188,175,1998.807449
26.036649,185,2000.407303
21.528217,145,2002.883515
23.266602,160,2004.377295
26.956022,191,2005.961045
26.201571,184,2007.376786
25.391326,180,2008.932187
25.624344,183,2010.528602
20.981461,137,2012.049271
24.992569,180,2013.624077
18.008722,111,2015.118953
21.297424,141,2016.634421
22.353612,151,2018.066254
27.215892,198,2019.634219
24.78307,173,2021.189746
24.771466,174,2023.657502
19.01477,121,2025.139833
25.947242,186,2026.740987
28.226222,204,2028.336657
21.457092,144,2029.875459
21.715976,147,2031.41931
16.648518,214,2033.045372
29.085661,210,2034.662222
23.192331,161,2036.210535
19.686492,127,2037.727314
27.963048,199,2038.916729
25.665798,181,2040.468095
23.941543,164,2042.9222
19.179964,123,2044.424081
26.975331,191,2046.009118
25.905241,181,2047.579981
22.534307,154,2049.056418
27.355185,196,2050.63048
21.012256,146,2052.182285
21.183329,144,2053.727087
22.080137,147,2055.264084
26.447035,187,2056.823123
23.007564,157,2058.390069
19.761793,129,2059.929076
24.428695,171,2062.389807
21.46774,144,2063.896788
23.725503,162,2065.471538
20.11566,131,2067.011744
21.630624,150,2068.554952
22.905553,158,2070.127659
21.98013,149,2071.671662
24.769434,172,2073.242487
20.142569,136,2074.771757
23.970921,165,2076.346306
23.252035,161,2077.909411
18.190976,114,2079.418083
22.375341,155,2080.954723
20.604242,141,2082.474375
20.340742,133,2084.886754
23.306358,160,2086.371335
27.954504,199,2087.843848
27.22833,193,2089.43208
20.663357,137,2090.956944
26.253893,187,2092.525487
23.400971,162,2094.086777
25.053852,176,2095.584835
22.87572,155,2097.084712
22.974038,163,2098.626702
25.422415,178,2100.164828
25.062896,177,2101.744257
20.370126,137,2104.20458
18.996129,121,2105.637685
23.703424,164,2107.196199
25.269457,175,2108.77345
20.081133,131,2110.299802
24.516158,168,2111.851247
21.158222,142,2113.408212
27.104661,191,2114.988165
22.896863,156,2116.55881
20.956392,138,2118.110295
25.055061,175,2119.704748
17.988417,114,2121.22032
17.971766,217,2122.815272
26.853472,192,2125.263899
28.607354,206,2126.821386
20.605336,138,2128.308587
17.97917,112,2129.778144
22.323052,150,2131.298847
23.017845,157,2132.82023
22.553388,153,2134.385571
24.129482,166,2135.950631
18.21532,115,2137.434248
24.791451,177,2138.995149
21.787361,148,2140.548622
20.583183,135,2142.083906
20.162417,132,2143.602165
21.992614,148,2145.146553
18.218401,115,2147.58359
23.928084,167,2149.087864
20.009052,130,2150.631097
19.785939,133,2152.168187
19.535889,226,2153.760257
28.176738,204,2155.338102
19.379316,126,2156.898316
20.94164,138,2158.424493
22.27107,149,2159.983783
24.220374,171,2161.537241
25.413016,178,2163.127473
24.515181,168,2164.701871
20.390473,141,2166.192618
21.900213,149,2168.638266
20.335216,135,2170.152778
26.633151,188,2171.722694
26.820739,189,2173.321012
27.017413,192,2174.908222
21.97938,150,2176.468886
24.625875,173,2178.036508
26.854592,195,2179.64519
21.958016,148,2181.197948
23.256475,159,2182.729967
17.09136,204,2184.340228
21.986584,152,2185.886108
26.037284,180,2188.433392
15.729393,189,2189.986033
19.413137,127,2191.542414
23.846011,167,2193.100663
24.131291,170,2194.671009
16.456708,205,2196.27207
25.489706,184,2197.814324
20.985822,139,2199.356208
23.475253,161,2200.881869
19.695171,130,2202.381418
23.247626,160,2203.920934
19.373908,127,2205.459766
18.47217,119,2206.983634
25.48936,180,2209.490101
18.433172,117,2210.950914
21.718999,150,2212.467985
17.314097,230,2214.101007
26.985339,191,2215.690181
22.085624,150,2217.22855
21.975073,150,2218.779562
18.813922,122,2220.271814
24.226298,167,2221.847186
20.116197,135,2223.364937
20.601586,139,2224.887784
24.46394,169,2226.461552
23.172449,161,2228.023353
18.810104,123,2230.429975
25.141054,177,2231.990419
22.845217,157,2233.554421
25.190189,175,2235.12267
23.296518,161,2236.702439
27.340024,199,2238.308724
25.60634,187,2239.90107
19.143772,220,2241.502107
22.540716,153,2243.045027
18.974985,122,2244.554968
22.023889,150,2246.112282
26.368067,183,2247.691111
27.667626,203,2250.17933
17.997858,114,2251.665283
18.946753,217,2253.261137
25.923749,185,2254.850841
27.018297,192,2256.440904
26.879307,191,2258.046612
20.373504,140,2259.586814
27.96629,200,2261.19915
18.182797,117,2262.700411
19.186275,124,2264.224384
18.767065,120,2265.738062
24.205377,166,2267.312613
26.372079,186,2269.760471
26.081998,182,2271.311876
26.387684,187,2272.879992
27.329234,199,2274.482458
19.945009,129,2275.993713
26.665938,188,2277.586637
19.358998,125,2279.104717
24.783054,178,2280.69655
20.354757,139,2282.237016
26.973666,190,2283.836751
23.931543,170,2285.382977
21.743764,150,2286.928974
20.999391,140,2288.45499
26.431194,189,2291.003683
23.962764,166,2292.562905
25.255165,176,2294.118886
21.620743,146,2295.67685
20.348962,135,2297.214466
22.865204,155,2298.768717
22.813283,156,2300.339703
19.980718,133,2301.881739
25.027168,173,2303.457795
24.71358,177,2305.041157
20.385719,132,2306.580003
21.141716,140,2308.119871
21.92036,147,2309.661839
24.635964,170,2312.133706
21.352759,142,2313.648199
22.528687,155,2315.176278
22.00999,147,2316.591768
19.201264,125,2318.09214
23.537858,164,2319.663258
21.956431,148,2321.20252
23.750247,163,2322.777154
21.496205,149,2324.333344
22.888362,159,2325.899839
23.729787,163,2327.467905
25.026962,175,2329.042833
20.32065,133,2330.581559
21.74719,149,2333.056669
20.962952,141,2334.587971
28.21908,201,2336.205203
21.01456,139,2337.764642
17.981231,114,2339.261575
22.594799,155,2340.804098
17.525628,213,2342.429883
21.991585,151,2343.965955
25.459846,178,2345.524082
22.517903,154,2347.090014
20.317282,132,2348.624574
20.625568,136,2350.150434
26.028503,184,2351.733703
24.999128,173,2354.193269
21.038499,139,2355.656878
25.490723,180,2357.229408
22.044891,147,2358.76357
26.719396,187,2360.36051
25.438521,176,2361.940737
26.060403,190,2363.525563
27.341012,195,2365.112214
24.116693,165,2366.679773
21.956909,147,2368.211768
23.172323,164,2369.786023
20.389048,133,2371.327891
26.839194,192,2373.754681
27.211575,192,2375.277813
21.274747,142,2376.787835
24.006137,165,2378.367593
27.37145,199,2379.90398
26.356794,186,2381.448938
23.367065,163,2382.964178
25.954157,183,2384.500391
29.089914,214,2386.093632
27.05001,190,2387.693051
20.128422,131,2389.2111
21.132571,138,2390.748141
18.453421,118,2392.262852
21.015153,140,2394.681498
18.930725,120,2396.17275
23.412047,162,2397.727334
29.119396,211,2399.325517
24.778214,171,2400.901415
25.216967,176,2402.470235
21.022073,146,2404.025667
25.72388,186,2405.593069
27.670638,199,2407.176666
25.999279,184,2408.746771
24.113985,167,2410.295799
23.513326,162,2411.855677
26.71725,191,2414.347099
21.961246,148,2415.862625
18.206928,211,2417.488154
22.520988,153,2419.005857
19.285317,129,2420.52922
17.984421,116,2422.033615
18.964718,120,2423.521584
25.190283,175,2425.107005
27.389588,195,2426.698959
27.88286,199,2428.292205
21.284129,142,2429.823278
26.796368,191,2431.419112
20.372704,140,2433.884735
24.602138,171,2435.415785
18.123025,117,2436.915747
25.492412,178,2438.492088
21.180987,143,2440.040906
20.38564,141,2441.553118
27.911071,200,2443.161847
26.412754,187,2444.713798
23.955047,164,2446.259858
27.909207,199,2447.862533
19.148289,124,2449.385603
23.838971,168,2450.975477
22.968396,158,2452.504
25.955559,181,2454.984387
26.87373,194,2456.573548
27.325345,206,2458.190539
24.723298,172,2459.768456
20.366619,136,2461.314733
24.184253,174,2462.862201
20.037621,131,2464.395852
25.206941,178,2465.959877
22.974709,158,2467.519711
16.475416,254,2469.167423
21.92087,146,2470.725153
18.736345,598,2473.623266
21.036786,139,2475.154638
26.839821,191,2476.752142
20.607728,140,2478.304176
24.791951,177,2479.890301
27.972372,208,2481.513595
22.904191,157,2483.040582
23.710808,163,2484.607356
18.708807,387,2486.386867
18.438856,119,2488.817434
20.344402,134,2490.205388
26.441782,186,2491.797429
21.789325,149,2493.312489
26.017254,185,2494.893892
27.341598,193,2496.468883
21.714015,150,2498.030289
20.979554,138,2499.568621
23.108335,158,2501.135589
24.425117,170,2502.715258
23.987782,164,2504.272189
24.081966,168,2505.845745
27.746083,200,2507.429087
18.633395,219,2509.952043
17.489986,222,2511.564302
20.318872,137,2513.100551
22.083426,149,2514.642154
21.463973,145,2516.192956
26.011691,189,2517.768811
24.914032,174,2519.351831
27.383126,197,2520.970374
24.77959,173,2522.552027
21.184913,141,2524.10722
22.578814,155,2525.653443
16.731404,219,2528.133892
17.236062,221,2529.737003
17.745299,9177,2544.927489
13.216908,196,2546.518221
28.29223,207,2548.133084
21.786327,154,2549.701253
13.786612,205,2551.318265
19.185953,127,2553.807148
23.316955,160,2555.337578
13.999608,180,2556.905729
23.807777,163,2558.476393
18.5192,232,2560.088564
17.345523,332,2561.837136
26.694797,190,2563.433889
19.708971,129,2564.973782
27.298696,196,2566.55567
19.934292,134,2568.080558
25.931432,181,2569.658593
20.358438,138,2572.06023
26.014758,185,2573.612931
21.566816,143,2575.15669
21.725435,159,2576.719503
23.98131,168,2578.295885
15.017592,185,2579.880059
19.161946,127,2581.389983
15.211656,214,2583.022995
23.311984,162,2584.587333
23.213308,158,2586.13477
24.013161,164,2587.711845
20.950625,141,2589.2385
22.852275,156,2590.802667
26.965126,192,2593.292532
19.03317,122,2594.8285
21.97808,148,2596.376321
25.977396,192,2597.96875
24.229573,171,2599.549504
25.966078,183,2601.146677
12.327126,167,2602.713702
28.661794,209,2604.296642
21.028524,140,2605.835824
20.001741,130,2607.380977
21.994723,156,2608.920167
20.925049,142,2610.473521
18.180852,114,2612.869925
18.204437,119,2614.364604
22.393496,154,2615.918227
21.574484,146,2617.477231
27.339813,191,2619.069607
27.007109,193,2620.674016
26.080692,182,2622.207838
24.716585,172,2623.781125
25.887278,181,2625.359528
21.141039,139,2626.834984
18.16345,113,2628.359985
27.420272,192,2629.966436
21.582569,143,2631.521374
20.334147,135,2633.939599
21.004428,138,2635.432847
19.249464,131,2636.96467
27.648649,199,2638.540071
28.271523,205,2640.151152
27.899758,199,2641.747716
19.210377,259,2643.389211
24.117006,165,2644.959508
19.000901,124,2646.486215
17.285375,204,2648.098841
21.984778,153,2649.632481
22.900873,159,2651.187379
24.44155,172,2653.6289
23.945073,170,2655.180265
18.492487,229,2656.789899
28.310709,202,2658.399997
25.226949,176,2659.987167
21.077189,138,2661.522756
23.996991,165,2663.093709
22.297477,150,2664.627764
17.946832,115,2666.127357
27.644048,197,2667.725528
25.486776,179,2669.307135
20.306226,133,2670.841721
20.60327,136,2673.282299
20.658256,139,2674.801409
21.17202,142,2676.356324
20.928514,138,2677.896487
23.788096,168,2679.480501
21.576258,143,2681.017757
22.401341,166,2682.594862
22.8627,161,2684.141134
19.26358,128,2685.669077
19.970349,130,2687.210741
20.383515,138,2688.719795
20.957435,138,2690.248927
17.451959,244,2691.885195
27.650606,198,2694.327481
16.724596,251,2695.923668
24.262337,171,2697.485293
20.095759,133,2699.028786
27.403278,200,2700.608413
24.617897,174,2702.034377
24.743163,172,2703.617772
23.824626,165,2705.176211
25.929923,184,2706.750451
22.529621,156,2708.282587
21.047825,138,2709.836266
22.564626,157,2711.385212
25.081084,177,2713.910397
20.124318,131,2715.409101
24.216268,170,2716.983094
25.486512,182,2718.584091
26.391607,191,2720.185173
23.903971,166,2721.74759
24.070368,166,2723.310041
18.334374,234,2724.944587
21.961759,148,2726.461171
16.900343,223,2728.04832
23.90506,167,2729.607844
20.023534,135,2731.133779
22.835189,154,2733.584445
23.389623,161,2735.117114
18.407311,117,2736.647333
26.200381,186,2738.209743
27.078727,196,2739.788233
21.999632,150,2741.240246
27.184603,193,2742.833694
25.476,183,2744.408274
23.198483,161,2745.95623
27.236584,196,2747.553923
24.957661,181,2749.147574
20.954388,139,2750.692311
20.010934,132,2753.142194
21.991914,147,2754.653627
22.247531,151,2756.195546
20.974226,139,2757.718196
21.964382,150,2759.280963
17.053133,264,2760.917222
21.611282,146,2762.477192
20.135696,135,2764.014764
19.402824,126,2765.522499
18.981041,224,2767.126901
18.839078,122,2768.652298
21.464744,145,2770.189188
26.380575,190,2771.784852
28.14494,202,2774.289928
25.072267,180,2775.841081
20.009062,130,2777.356344
23.481128,161,2778.890607
23.834343,165,2780.458045
24.779828,171,2782.043981
27.34372,197,2783.624234
20.390708,133,2785.160541
20.623073,137,2786.703394
19.989581,134,2788.243852
26.865491,190,2789.800442
18.079106,216,2791.375596
26.801634,192,2793.834202
26.229745,185,2795.412517
19.226936,125,2796.921144
18.840033,121,2798.451236
25.278604,179,2800.034784
24.478344,170,2801.596021
23.799565,165,2803.142966
20.979398,144,2804.688833
25.514864,182,2806.284023
18.162668,114,2807.772208
19.974392,129,2809.2746
22.821877,155,2810.830619
21.724119,151,2812.366811
24.982831,172,2814.806867
22.924822,156,2816.367081
22.945193,157,2817.933339
26.845718,191,2819.539044
24.570768,174,2821.102441
24.281303,168,2822.665713
23.46873,163,2824.220408
25.926214,186,2825.779736
18.924501,253,2827.416964
25.460261,179,2829.006945
27.670949,199,2830.603102
21.971148,150,2832.162532
28.637997,210,2834.626879
26.975575,191,2836.204076
20.620761,137,2837.724977
22.092653,149,2839.257274
23.251426,158,2840.783162
15.089658,196,2842.390309
28.692781,209,2844.003633
18.465375,116,2845.513126
18.027016,115,2847.012272
21.642409,144,2848.554941
24.293271,171,2850.126536
24.742795,174,2851.701034
27.371571,196,2854.184841
24.979246,173,2855.74696
25.977867,184,2857.32547
21.305452,144,2858.875197
23.796567,165,2860.446166
25.107135,179,2862.007561
24.590949,169,2863.564073
16.207459,264,2865.223549
17.682774,219,2866.844264
18.974546,122,2868.367578
19.687497,129,2869.874241
23.982465,171,2871.462302
27.964646,201,2873.968703
26.964016,194,2875.545575
20.624268,136,2877.083185
26.195893,185,2878.676262
24.251146,168,2880.241605
20.653818,141,2881.782905
22.074018,148,2883.30856
23.220656,158,2884.855041
22.327504,152,2886.394428
24.792616,177,2887.972398
20.633934,136,2889.513828
24.0161,169,2891.058711
24.110465,167,2893.474181
19.953168,128,2895.006712
22.586921,154,2896.564684
25.678113,181,2898.141824
26.244328,185,2899.721896
18.793413,119,2901.246201
21.987887,147,2902.7582
27.774511,205,2904.362365
27.213722,192,2905.964133
21.018371,140,2907.5148
23.005468,155,2909.083539
24.185407,169,2910.662494
25.524799,176,2912.236838
24.102915,166,2914.678405
27.307092,194,2916.249432
26.070479,183,2917.839642
19.958131,132,2919.375813
19.342762,124,2920.885103
27.906721,204,2922.477288
27.069456,194,2924.053192
21.161262,142,2925.582687
22.981693,160,2927.152908
25.07604,173,2928.723157
25.484783,177,2930.299206
21.015094,146,2931.839901
27.094797,193,2934.316289
25.693833,183,2935.873167
20.646868,138,2937.411861
25.702946,182,2938.95057
24.430071,168,2940.524678
22.034574,147,2942.074091
24.475978,171,2943.630534
22.034914,150,2945.177907
26.007011,183,2946.741362
24.233556,169,2948.312732
20.595798,136,2949.829686
21.310344,141,2951.382783
22.140489,151,2952.909065
20.70457,139,2955.330918
19.095272,122,2956.84811
21.313761,146,2958.404656
20.352807,133,2959.927531
17.436532,243,2961.567339
21.655889,149,2963.11626
23.129928,160,2964.684823
16.294675,210,2966.285827
21.706344,146,2967.841041
21.988439,153,2969.399101
20.321656,132,2970.943405
22.565176,155,2972.494494
22.254938,149,2974.039193
26.451482,186,2976.504997
25.033017,173,2978.064827
22.350234,151,2979.607034
19.739864,128,2981.121035
28.306359,214,2982.722658
23.344926,161,2984.286867
19.754937,129,2985.835086
19.437435,124,2987.349955
24.015781,169,2988.928389
21.967333,145,2990.470101
23.309313,158,2992.017262
23.299083,159,2993.585071
20.950876,139,2995.132157
23.009832,154,2997.568098
27.341793,205,2999.180899
17.226309,263,3000.837845
18.372124,344,3002.584721
20.153119,130,3004.124308
21.62933,143,3005.666569
21.320476,142,3007.170752
21.056444,139,3008.693759
25.913816,186,3010.227862
21.031475,143,3011.768095
25.070639,175,3013.348947
26.42927,189,3015.843434
17.209493,205,3017.403496
20.126407,132,3018.927629
27.300836,194,3020.502892
23.274358,160,3022.049876
20.133128,136,3023.595084
26.847133,189,3025.161944
24.776586,178,3026.717827
24.489965,176,3028.298854
25.734457,182,3029.883461
25.623884,184,3031.476217
16.13956,193,3033.073464
21.964469,150,3035.504666
21.009865,142,3037.017517
20.102939,132,3038.555462
18.93374,119,3040.063673
25.92818,183,3041.659653
24.790126,177,3043.232395
23.354662,161,3044.803462
22.579402,156,3046.351083
27.43217,195,3047.951051
25.268817,179,3049.547914
21.110723,139,3051.082699
21.478065,143,3052.615406
25.984567,185,3054.19567
21.746551,149,3056.611593
20.386456,134,3058.126579
25.47269,183,3059.707784
22.131171,148,3061.267254
23.25679,157,3062.831962
22.547351,152,3064.393759
22.873585,158,3065.950182
27.36964,196,3067.533777
28.687819,216,3069.141365
25.503938,178,3070.715461
22.434304,157,3072.281606
22.389663,152,3073.827419
21.010501,139,3076.246647
22.587648,151,3077.774108
21.070588,140,3079.313795
25.075088,174,3080.881622
29.05266,214,3082.500024
22.141306,148,3084.037573
20.364657,134,3085.560953
20.176672,132,3087.04254
21.151521,142,3088.58594
24.183269,169,3090.163729
26.190637,186,3091.755605
26.698135,193,3093.331791
21.581375,144,3094.880653
18.757034,118,3097.28335
26.219734,186,3098.842919
17.6487,221,3100.457578
22.362655,155,3102.014241
20.001809,131,3103.553357
23.544134,162,3105.119844
23.704353,161,3106.693706
29.105707,213,3108.306039
18.452426,116,3109.777429
25.460904,178,3111.349524
23.067672,157,3112.917956
20.391349,141,3114.434859
21.037565,142,3115.977455
29.080046,207,3118.441174
24.277153,170,3119.97754
25.637739,181,3121.55544
25.917824,181,3123.131262
21.714706,147,3124.688025
17.7292,212,3126.285219
22.324439,150,3127.825181
26.224921,184,3129.388111
18.905143,120,3130.898415
22.428229,153,3132.446243
26.481562,191,3134.047296
26.950475,192,3135.635785
20.930779,137,3138.060654
26.926637,191,3139.633552
19.363102,123,3141.167073
20.96448,141,3142.701604
28.586694,206,3144.300213
27.296665,195,3145.885678
23.500777,160,3147.434643
23.134592,156,3148.999002
19.956583,129,3150.522759
25.461549,177,3152.100874
19.159485,122,3153.611594
24.237886,166,3155.156148
18.825947,118,3156.678287
17.989652,110,3159.055882
17.998328,116,3160.54373
22.395554,150,3162.057585
24.748982,173,3163.614536
18.456677,115,3165.138561
19.032823,122,3166.647695
25.421629,177,3168.234396
19.224321,123,3169.764905
25.113973,176,3171.348577
26.995504,192,3172.945424
23.944627,164,3174.485437
18.257855,218,3176.106416
24.027497,165,3177.65649
25.453409,177,3180.125266
19.169897,123,3181.626486
23.202248,161,3183.189041
16.669516,235,3184.833497
25.063295,175,3186.397495
19.04616,120,3187.93115
18.974879,122,3189.44922
24.077456,170,3191.025815
22.502076,152,3192.561834
26.99776,196,3194.155417
21.175979,143,3195.711392
21.141414,138,3197.228757
18.789399,118,3198.744139
24.917551,172,3201.193196
23.858231,166,3202.73824
22.859228,156,3204.299866
24.166734,167,3205.873158
23.932901,166,3207.431342
22.58554,156,3208.981011
22.26759,149,3210.523932
25.099584,181,3212.093776
20.681844,137,3213.62745
21.083443,140,3215.130639
22.839406,154,3216.699896
22.980293,154,3218.2444
26.828712,192,3219.805775
22.404918,151,3222.201017
21.702543,148,3223.723511
21.42373,142,3225.267513
23.037489,155,3226.828955
22.097061,151,3228.396122
28.625933,209,3229.99713
21.575536,143,3231.563939
27.235477,193,3233.163757
18.425928,116,3234.693428
22.388505,156,3236.244456
24.920057,177,3237.820348
18.790279,117,3239.34415
19.100417,123,3240.866811
25.43553,178,3243.3417
25.182343,174,3244.87552
21.665962,148,3246.407006
24.435065,169,3247.945463
21.956167,147,3249.503407
22.262524,150,3251.059502
24.636805,173,3252.597283
23.91927,170,3254.177635
27.72523,202,3255.787948
18.743239,236,3257.426396
22.019285,147,3258.970577
24.727281,174,3260.549855
18.921686,120,3262.065456
16.591315,307,3264.665365
20.399091,235,3266.318332
21.123285,141,3267.867194
21.064071,140,3269.398267
24.014488,167,3270.944356
21.149273,144,3272.487838
24.953224,178,3274.07035
19.136986,120,3275.596072
24.738468,178,3277.197003
23.504405,162,3278.753464
20.075162,130,3280.270003
27.296959,197,3282.804033
25.609315,186,3284.348201
26.208195,186,3285.886883
22.978202,157,3287.447511
19.137595,123,3288.947933
18.937517,243,3290.597058
21.659557,148,3292.142874
19.247779,125,3293.663661
26.227343,187,3295.25798
27.018077,193,3296.856297
18.770649,118,3298.360073
27.378184,201,3299.958268
27.295282,193,3302.417043
20.692276,138,3303.941234
18.625805,222,3305.567603
18.983391,121,3307.098249
26.983511,194,3308.680865
19.264449,125,3310.219138
26.208452,185,3311.809402
21.165836,141,3313.363649
23.313287,159,3314.933431
23.113073,160,3316.484033
26.17903,182,3318.071899
21.171365,141,3319.616713
21.996075,147,3321.18409
17.952003,221,3323.704734
24.266931,168,3325.257159
19.410725,126,3326.782356
26.388317,186,3328.376794
22.56353,151,3329.924156
26.417411,187,3331.514851
26.795157,194,3333.100206
22.443479,155,3334.646875
25.09765,180,3336.236404
27.674744,197,3337.836143
23.806659,167,3339.408156
23.08631,157,3340.92769
20.007475,130,3343.32308
26.061836,184,3344.873476
27.375228,197,3346.46807
25.032104,175,3348.03089
25.608039,183,3349.621692
21.147262,142,3351.151355
26.185978,188,3352.748724
19.408759,123,3354.263245
22.003406,148,3355.805244
18.17683,113,3357.323832
21.283008,141,3358.86543
17.463008,220,3360.494493
20.601167,139,3362.914745
25.096956,178,3364.482621
21.326088,143,3366.041382
27.012637,193,3367.631252
21.470787,143,3369.184755
25.515189,179,3370.771205
25.019965,174,3372.328602
27.329876,195,3373.935377
26.443202,187,3375.536336
19.401806,125,3377.068162
22.322988,148,3378.621477
25.991464,184,3380.207292
24.022759,165,3381.755985
21.984557,148,3384.184573
23.056684,156,3385.715111
20.08818,133,3387.25943
26.947626,200,3388.853077
26.453758,189,3390.432063
23.902095,166,3392.006101
27.932491,201,3393.607378
21.986625,145,3395.151826
22.303929,150,3396.676747
27.106227,194,3398.27788
23.301902,159,3399.849529
21.759953,146,3401.389695
20.044701,130,3403.802739
25.430325,181,3405.373883
20.356421,141,3406.898837
25.214968,175,3408.477101
20.69892,137,3409.998108
19.22996,124,3411.517563
21.153955,142,3413.064506
25.973747,190,3414.641429
25.628497,187,3416.192758
20.589232,139,3417.681374
19.384139,123,3419.14796
23.307878,159,3420.693361
27.024501,193,3422.235105
20.940707,140,3424.611897
21.07573,140,3425.964611
20.649405,142,3427.28078
23.276108,160,3428.725311
23.749421,165,3430.249544
23.189378,160,3431.769244
20.014612,129,3433.28749
22.544779,153,3434.841378
24.604001,175,3436.39839
21.942819,147,3437.936473
20.580474,138,3439.47956
21.085545,139,3441.025353
24.437259,169,3442.579219
23.718617,163,3444.155026
17.996591,115,3446.562651
26.441889,187,3448.148421
18.835629,222,3449.783395
20.985867,141,3451.330678
25.558898,180,3452.905079
27.351629,195,3454.491066
26.872311,192,3456.079791
27.391836,202,3457.694499
17.805983,213,3459.297993
18.753092,227,3460.917892
27.761024,201,3462.53488
21.282815,145,3464.982854
27.369978,198,3466.573391
22.874916,155,3468.114775
18.042926,119,3469.645031
19.800908,136,3471.179314
18.235108,219,3472.788113
27.434799,201,3474.377903
19.370426,125,3475.914777
18.204245,123,3477.448483
26.42442,187,3479.042615
25.536229,178,3480.619768
20.995016,141,3482.129266
26.411768,188,3484.639764
24.004334,166,3486.157574
21.510384,144,3487.698185
22.32007,154,3489.259773
22.031479,150,3490.806548
19.76265,233,3492.420402
22.829608,156,3493.962682
20.124784,135,3495.491652
19.971037,130,3497.006559
26.874682,192,3498.600168
21.769107,146,3500.1372
20.39735,136,3501.656231
24.244903,169,3503.207711
22.066425,147,3505.619917
23.130419,161,3507.153422
17.316736,278,3508.827747
18.899275,267,3510.508355
21.097674,140,3512.045845
24.13679,168,3513.621758
19.068721,229,3515.26615
23.267049,157,3516.833274
18.021845,112,3518.35705
26.011358,184,3519.924562
21.480995,147,3521.451065
25.090225,175,3523.884426
22.049948,148,3525.42334
22.95696,156,3526.971705
18.253509,228,3528.581891
24.175577,170,3530.163667
18.602648,232,3531.784476
22.323168,156,3533.329162
20.622757,141,3534.881478
22.586403,155,3536.448272
18.780513,124,3537.984531
24.425686,170,3539.563912
22.02138,150,3541.127878
17.081219,1889,3545.304602
25.985782,185,3546.895286
24.185302,175,3549.351834
22.918946,156,3550.880979
18.176298,220,3552.475053
27.36701,197,3554.070782
26.668355,191,3555.662237
20.646997,135,3557.192973
24.282944,170,3558.762093
23.792474,165,3560.338635
24.62201,172,3561.906608
18.823249,120,3563.428764
26.425053,189,3565.027573
24.426866,170,3566.607344
24.257416,176,3569.065366
22.365064,153,3570.593759
23.851201,167,3572.153275
21.465312,142,3573.700406
25.993245,185,3575.275165
26.672174,195,3576.865334
25.11073,176,3578.446789
19.177395,124,3579.979063
27.647355,201,3581.592044
22.323928,151,3583.139163
23.937628,165,3584.707108
26.448524,188,3586.290723
20.695649,138,3587.828507
23.777327,163,3590.261394
24.244228,168,3591.829313
21.005342,139,3593.330401
19.768835,132,3594.84758
25.020707,175,3596.429924
26.376762,186,3598.008359
19.991625,129,3599.537598
26.423041,196,3601.115133
20.672515,134,3602.658193
21.919755,148,3604.212035
25.896873,182,3605.78506
18.439672,116,3607.30666
26.076015,184,3608.886628
23.195905,162,3611.399799
25.027568,192,3612.97545
25.947722,184,3614.554476
20.149684,132,3616.054125
23.108571,160,3617.612779
23.114046,161,3619.183533
23.317587,162,3620.755071
25.092532,177,3622.328431
25.044458,176,3623.911432
24.960459,176,3625.495985
26.189532,187,3627.094381
23.273934,162,3628.669753
28.154047,206,3631.152522
23.301877,160,3632.697939
22.519331,154,3634.258074
27.23657,194,3635.843283
21.901957,145,3637.386688
18.801869,224,3639.011694
