#{"t_start": 1737020819.9345298, "env_id": "None"}
r,l,t
2.839169,79,1572.737841
2.987748,79,1573.936535
2.939304,79,1575.122106
2.94561,79,1576.290938
2.949855,79,1577.487801
2.989498,79,1578.638483
2.866534,79,1579.780153
2.984974,79,1580.938488
2.925926,79,1582.063723
2.839169,79,1583.215584
2.925926,79,1584.430985
2.939617,79,1585.589497
2.981133,79,1586.749711
2.867617,79,1587.944799
2.959777,79,1589.090878
2.949855,79,1590.218668
2.818162,79,1591.402497
2.948488,79,1592.53769
2.890529,79,1593.667171
2.814566,79,1594.818724
2.853808,79,1595.953513
3.000264,79,1597.221331
2.970701,79,1598.330113
2.631823,79,1599.454791
2.730385,79,1600.587911
2.894628,79,1601.758141
2.938356,79,1602.885528
2.977108,79,1604.021673
2.978814,79,1605.222403
2.972944,79,1606.347589
2.960703,79,1607.509068
3.002524,79,1608.64298
2.938356,79,1609.808845
2.717226,79,1610.985862
2.884502,79,1612.107158
2.766419,79,1613.256361
2.918789,79,1614.391479
2.893433,79,1615.555996
2.991232,79,1616.665922
2.883146,79,1617.81915
2.95079,79,1619.056828
2.740417,79,1620.188215
2.838823,79,1621.326441
2.960865,79,1622.518398
2.835656,79,1623.646538
2.948606,79,1624.804696
2.984119,79,1625.93978
2.999486,79,1627.069709
2.82803,79,1628.231763
2.883146,79,1629.379463
2.969221,79,1630.519336
2.999486,79,1631.691762
2.946716,79,1632.831711
2.979748,79,1633.983869
2.962537,79,1635.159547
2.987748,79,1636.274473
2.707582,79,1637.420582
2.564885,79,1638.533793
2.903693,79,1639.718114
2.894628,79,1640.855566
2.972574,79,1641.969174
2.946716,79,1643.118882
2.981372,79,1644.25667
2.814566,79,1645.371757
2.766808,79,1646.579995
2.855403,79,1647.742816
2.939617,79,1648.90276
2.950793,79,1650.088758
2.93959,79,1651.252774
2.94121,79,1652.426203
2.71127,79,1653.555444
2.903693,79,1654.714211
2.779728,79,1655.88649
2.680837,79,1657.019254
2.942762,79,1658.154512
2.684453,79,1659.427922
2.93576,79,1660.588428
2.680837,79,1661.771671
2.959777,79,1662.904843
2.99483,79,1664.048241
2.918789,79,1665.189176
2.631823,79,1666.309667
2.95079,79,1667.452048
2.793328,79,1668.606421
2.977108,79,1669.720739
2.942762,79,1670.887539
2.955665,79,1672.040787
2.717226,79,1673.192924
2.984119,79,1674.333495
2.964981,79,1675.487533
2.940864,79,1676.639077
2.740417,79,1677.774539
2.96142,79,1678.919677
2.903693,79,1680.128319
2.973026,79,1681.252453
2.818162,79,1682.421961
2.669469,79,1683.57213
2.730385,79,1684.786055
2.790163,79,1685.965537
2.837273,79,1687.117188
2.955665,79,1688.313164
2.839169,79,1689.430083
2.981133,79,1690.58508
2.938527,79,1691.83247
2.961533,79,1693.099943
3.016794,79,1694.270941
2.807392,79,1695.403774
2.962537,79,1696.561009
2.732269,79,1697.663777
2.764499,79,1698.832297
3.009479,79,1700.02191
3.013246,79,1701.198853
2.936288,79,1702.438275
2.901116,79,1703.602197
2.878898,79,1704.800097
2.732373,78,1705.920489
2.730385,79,1707.093344
3.009479,79,1708.213968
2.95079,79,1709.399798
2.958627,79,1710.235713
2.966804,79,1711.494874
2.989498,79,1712.75369
2.894628,79,1713.912481
2.999743,79,1715.16631
2.902632,79,1716.395779
2.925926,79,1717.545022
2.824508,79,1718.720297
2.684453,79,1719.994885
2.638445,79,1721.160989
2.897651,79,1722.289963
2.960703,79,1723.430065
2.839169,79,1724.573273
2.564885,79,1725.77006
2.818162,79,1726.921717
3.009483,79,1728.053468
2.966915,79,1729.187586
2.923783,79,1730.334765
2.839169,79,1731.579672
2.966915,79,1732.758039
2.894628,79,1734.041047
2.839169,79,1735.342784
2.814566,79,1736.553818
2.948606,79,1737.874646
2.955665,79,1739.092457
2.631823,79,1740.278042
3.013246,79,1741.492186
2.950793,79,1742.754681
2.951664,79,1743.932845
2.94561,79,1745.23339
2.911926,79,1746.466697
2.837273,79,1747.67638
2.979748,79,1748.897691
3.000264,79,1750.020563
2.864243,78,1751.107167
2.767802,78,1752.452623
2.963872,79,1753.715094
2.707005,80,1754.861601
3.009479,79,1756.010349
2.908793,77,1757.17238
2.779625,79,1758.302336
2.939311,78,1759.460562
2.630241,79,1760.566511
2.762185,79,1761.704618
2.814566,79,1762.846995
2.938356,79,1763.980284
3.008376,79,1765.122673
2.964981,79,1766.239432
2.70153,79,1767.386734
2.582801,77,1768.531765
2.878393,78,1769.655527
3.009356,79,1770.817412
2.959777,79,1771.967374
2.978855,79,1773.10676
2.973307,79,1774.278999
3.016605,81,1775.436996
3.027262,79,1776.58524
3.108696,80,1777.772223
3.07821,83,1778.941905
2.852601,78,1780.087918
3.204149,84,1781.236705
2.98308,78,1782.370908
2.883273,78,1783.524009
2.899653,76,1784.749721
3.046922,80,1785.906435
3.2232,81,1787.039792
3.019357,80,1788.237952
3.198219,81,1789.387256
3.017862,79,1790.525
3.009817,81,1791.66524
2.786727,79,1792.781756
2.933296,79,1793.920511
3.137864,83,1795.070884
2.752507,79,1796.205443
2.890557,79,1797.410604
2.894399,78,1798.556636
2.82803,79,1799.692808
2.728831,79,1800.840573
2.886213,77,1801.951929
2.911779,78,1803.069892
2.991471,79,1804.20925
2.936204,78,1805.403475
2.964142,79,1806.521777
2.779728,79,1807.652392
2.722818,79,1808.837461
2.908553,79,1810.06747
2.974912,79,1811.320232
2.923783,79,1812.459127
2.957823,79,1813.570315
2.652316,79,1814.739285
2.951664,79,1815.85174
2.674649,79,1816.994375
2.967075,79,1818.11588
2.93576,79,1819.245553
2.631823,79,1820.404973
2.965796,79,1821.528325
2.874692,76,1822.646515
2.695728,79,1823.785922
2.669469,79,1825.009606
2.674649,79,1826.283335
2.96211,79,1827.437734
2.810509,79,1828.550151
2.684453,79,1829.687634
2.978855,79,1830.871693
2.82803,79,1832.021449
2.988097,80,1833.193909
2.903693,79,1834.376487
3.064343,78,1835.515736
3.029264,79,1836.66047
2.94121,79,1837.788803
2.987748,79,1838.937589
2.859771,79,1840.133531
2.969221,79,1841.299102
2.967075,79,1842.571352
2.884502,79,1843.780975
2.939304,79,1844.915182
2.966804,79,1846.115795
2.949855,79,1847.336127
2.947388,79,1848.46641
2.730385,79,1849.629128
2.897651,79,1850.732373
2.96579,79,1851.869015
2.966804,79,1853.015397
2.740417,79,1854.138648
2.82803,79,1855.253502
2.977108,79,1856.400879
2.948833,79,1857.539372
2.989498,79,1858.671911
2.752507,79,1859.862341
2.735483,79,1861.009818
2.717226,79,1862.248992
2.94121,79,1863.397381
2.985296,79,1864.524044
2.883146,79,1865.689564
2.979748,79,1866.834477
3.016794,79,1867.98911
2.948006,79,1869.143674
2.955665,79,1870.35529
2.873251,79,1871.475716
2.999486,79,1872.634602
2.652316,79,1873.836941
2.950507,79,1874.972551
2.93959,79,1876.105977
2.943218,79,1877.245226
2.9749,79,1878.421051
2.883146,79,1879.604172
2.974949,79,1880.849657
2.969479,79,1882.00254
2.766808,79,1883.13305
2.939304,79,1884.274611
2.939617,79,1885.409379
2.981372,79,1886.55952
2.903557,78,1887.79732
2.846008,79,1888.977931
2.779728,79,1890.099486
2.991232,79,1891.285117
2.981133,79,1892.419469
2.790163,79,1893.587526
2.985296,79,1894.708062
2.959777,79,1895.842524
2.939617,79,1896.977716
2.869666,80,1898.115026
3.016794,79,1899.246994
2.964931,79,1900.43856
3.002443,78,1901.648595
2.974949,79,1902.799438
3.021063,79,1904.041998
2.674649,79,1905.170443
2.973603,79,1906.338214
2.967896,79,1907.541525
2.71127,79,1908.720702
2.950793,79,1909.893273
2.938356,79,1911.055549
2.695883,79,1912.220096
2.93576,79,1913.366292
2.978738,79,1914.569813
2.781064,79,1915.739427
2.997571,79,1916.938665
2.93146,78,1918.205445
2.972573,79,1919.319946
2.949692,79,1920.461848
3.031031,80,1921.601352
2.979175,78,1922.773185
3.060613,81,1923.996768
3.215428,86,1925.150054
2.829591,79,1926.325553
2.910005,78,1927.472257
3.228203,83,1928.632759
2.976383,79,1929.760079
3.015882,80,1930.95546
2.974749,81,1932.098452
2.952969,79,1933.250203
2.916721,79,1934.394757
2.942762,79,1935.536337
2.810509,79,1936.684864
2.849366,79,1937.841183
2.827003,79,1938.962837
2.92511,79,1940.073432
3.009872,80,1941.236853
2.752507,79,1942.371915
2.762185,79,1943.487661
2.936288,79,1944.638335
2.97732,79,1945.770334
2.883146,79,1946.930609
2.674649,79,1948.068439
2.965209,79,1949.205735
2.96339,79,1950.390741
2.948833,79,1951.539766
2.88137,78,1952.778032
2.978738,79,1953.943308
3.014394,79,1955.127355
2.976857,79,1956.261445
2.881833,79,1957.394257
2.966502,79,1958.521139
2.89613,79,1959.659884
2.945262,77,1960.809364
2.999801,80,1961.961355
2.763955,76,1963.100161
2.932923,79,1964.238344
2.927047,79,1965.373207
2.959777,79,1966.507246
2.934222,79,1967.661717
3.343605,82,1968.85988
2.910982,79,1970.037507
3.069706,81,1971.200409
2.966915,79,1972.333432
2.955665,79,1973.479225
2.972754,78,1974.669398
3.044531,79,1975.824603
2.856181,79,1977.000273
3.010244,78,1978.21078
2.995683,80,1979.339978
2.655401,76,1980.461902
3.020722,80,1981.35591
2.893902,78,1982.533433
3.062027,83,1983.657785
3.070396,79,1984.80595
3.502814,86,1985.977995
2.742178,78,1987.164498
3.111849,80,1988.289573
3.514245,87,1989.470512
3.450215,89,1990.646162
3.164874,82,1991.828875
3.377965,86,1992.983791
3.693387,86,1994.234364
3.007509,81,1995.428582
3.465613,86,1996.555118
3.545688,87,1997.754486
3.43021,85,1998.905924
3.98992,91,2000.05898
3.20113,81,2001.211383
3.355558,83,2002.370549
3.262588,80,2003.48947
3.707115,91,2004.681129
3.141529,78,2005.790634
3.221683,82,2006.940074
3.393976,85,2008.10236
3.258266,82,2009.309642
3.44627,86,2010.439074
3.261814,81,2011.572483
3.604778,89,2012.744884
3.809136,90,2013.92323
3.430615,85,2015.086335
2.930669,78,2016.217098
3.204037,82,2017.370462
3.358683,84,2018.504279
3.037853,83,2019.642897
3.896891,90,2020.800983
3.735686,88,2021.951907
3.884566,90,2023.162452
3.083352,81,2024.339584
3.555922,87,2025.557606
3.039731,83,2026.698295
5.055555,105,2027.876674
3.643097,92,2029.045189
3.630593,91,2030.205472
2.831529,84,2031.384472
3.993369,89,2032.525971
4.46824,98,2033.72399
4.169874,98,2034.894992
3.816935,88,2036.039536
3.167859,82,2037.180398
2.679022,80,2038.330959
3.263615,84,2039.472488
2.98937,80,2040.632558
3.096544,81,2041.762231
3.72009,89,2042.912187
3.234115,82,2044.101019
3.604617,88,2045.288634
3.077249,80,2046.48662
3.257075,82,2047.688799
2.465075,77,2048.822381
3.029648,80,2050.008776
2.868284,79,2051.161727
2.963637,81,2052.326367
3.048443,81,2053.478594
3.341467,85,2054.631422
3.24423,84,2055.767168
3.116205,79,2056.906754
2.733322,76,2058.02207
2.909007,77,2059.184181
2.739607,78,2060.330418
3.103188,79,2061.462412
3.002888,78,2062.590353
2.832699,80,2063.76044
2.946716,79,2064.875824
3.221119,81,2066.011485
2.967121,78,2067.124844
2.945044,79,2068.294807
2.969221,79,2069.436678
2.927047,79,2070.621968
2.946716,79,2071.774153
2.938527,79,2072.915018
2.922323,78,2074.019276
2.950507,79,2075.195005
2.866317,79,2076.32638
2.972574,79,2077.44173
2.979748,79,2078.722966
2.837273,79,2079.835707
2.922541,78,2081.047265
2.94121,79,2082.188749
2.977701,79,2083.340377
2.739953,79,2084.534767
3.156143,81,2085.682305
2.942762,79,2086.807357
2.687025,79,2087.942618
2.950968,79,2089.08058
2.83847,79,2090.215382
2.995298,78,2091.320103
3.143632,79,2092.479115
3.034737,80,2093.652483
2.92511,79,2094.798191
2.955525,80,2095.925447
2.846008,79,2097.086977
3.040845,79,2098.262964
2.952969,79,2099.395769
2.96211,79,2100.571675
2.802853,79,2101.707663
2.90454,81,2102.826262
2.9749,79,2103.972776
2.936288,79,2105.163647
2.925926,79,2106.394147
2.973026,79,2107.514363
2.861404,78,2108.661787
2.952969,79,2109.931402
2.938356,79,2111.10644
2.918789,79,2112.249338
2.978738,79,2113.390937
2.964419,79,2114.538277
2.985208,79,2115.689543
2.909027,80,2116.834575
2.745232,79,2117.972693
2.97535,79,2119.209205
2.969921,79,2120.439178
2.94561,79,2121.594057
2.94778,77,2122.732844
2.986118,79,2123.87539
2.781413,79,2125.098888
2.974772,78,2126.239533
2.948833,79,2127.375787
2.783524,79,2128.507988
2.961533,79,2129.669484
2.960703,79,2130.82568
2.789831,79,2131.956901
2.973885,79,2133.128706
2.99483,79,2134.281514
2.811304,79,2135.409248
2.999743,79,2136.541606
3.009479,79,2137.247906
2.977108,79,2138.396618
2.82803,79,2139.553894
2.938356,79,2140.705003
2.873251,79,2141.842487
2.993864,81,2143.010728
2.983064,79,2144.276132
2.939612,79,2145.429311
2.939394,79,2146.62478
2.96142,79,2147.755329
2.93576,79,2148.881799
2.981408,80,2150.032613
2.973885,79,2151.247011
2.918789,79,2152.377585
2.762185,79,2153.519842
2.638445,79,2154.705484
2.824508,79,2155.862559
2.950507,79,2157.0441
2.969479,79,2158.188485
2.811304,79,2159.338444
3.12823,81,2160.534912
2.855829,78,2161.751489
2.781413,79,2162.926208
2.765732,79,2164.242908
2.674649,79,2165.386724
2.99483,79,2166.584261
2.951664,79,2167.736529
3.092993,80,2168.881544
2.859771,79,2170.097073
2.949855,79,2171.299289
2.735483,79,2172.540149
2.996527,79,2173.692236
2.902632,79,2174.862321
2.984227,79,2176.003313
2.911926,79,2177.157908
2.965112,78,2178.31142
2.849356,77,2179.433901
2.674649,79,2180.57441
2.838378,79,2181.688766
2.960577,79,2182.861757
2.986118,79,2184.046175
2.902313,80,2185.20196
2.94037,78,2186.324452
2.982221,80,2187.472066
2.974912,79,2188.605698
3.129175,81,2189.747736
2.840551,79,2190.903559
2.837517,77,2192.13929
2.920828,78,2193.302415
3.007134,77,2194.490737
2.929802,77,2195.652453
2.905787,77,2196.805868
3.33595,84,2198.036789
3.091078,84,2199.166767
3.000104,79,2200.362333
3.162328,82,2201.490637
3.012045,79,2202.602224
3.07696,81,2203.762253
3.126024,81,2204.905315
3.17993,82,2206.059096
3.302298,84,2207.181623
3.494134,87,2208.327355
3.36363,84,2209.502404
4.044568,95,2210.680066
2.849472,82,2211.812297
2.947874,79,2212.962931
2.95803,80,2214.111814
3.108226,79,2215.251834
3.01222,80,2216.402066
3.45521,85,2217.57385
3.017408,80,2218.750582
3.448451,83,2219.890507
2.798942,80,2221.093777
2.848463,80,2222.221218
3.017121,81,2223.408765
2.89927,78,2224.542289
2.956498,81,2225.669486
3.533185,86,2226.804949
2.968409,77,2227.935566
3.39072,86,2229.108011
3.325832,80,2230.275315
3.123941,83,2231.434904
3.210072,81,2232.613823
3.186318,84,2233.750868
3.206434,82,2234.900856
2.735348,81,2236.088151
3.176052,80,2237.24057
3.191651,82,2238.362744
3.095755,81,2239.510102
2.867908,81,2240.660089
3.274313,82,2241.793713
3.127427,80,2243.013723
2.932443,82,2244.148235
3.063212,85,2245.322496
2.703543,78,2246.473383
2.883484,78,2247.60292
2.948606,79,2248.816998
2.99988,80,2249.935274
3.153345,81,2251.094704
3.06032,80,2252.227124
2.993293,79,2253.36097
3.192153,82,2254.525064
3.023694,77,2255.637433
2.942123,78,2256.791944
2.992919,79,2258.021996
3.286858,83,2259.172164
2.86075,77,2260.306214
3.103713,84,2261.521835
2.793237,78,2262.658415
2.969221,79,2263.829512
2.899095,78,2264.973208
3.052621,81,2266.098125
2.972944,79,2267.21045
2.956,79,2268.353361
2.755223,76,2269.521799
3.000873,79,2270.654047
2.878898,79,2271.829854
2.950793,79,2273.011877
2.921921,79,2274.122848
2.951606,79,2275.312885
3.011857,78,2276.461873
2.781857,77,2277.605469
3.074346,81,2278.76485
2.902815,78,2279.874886
2.96352,79,2281.029368
2.943841,79,2282.175282
3.050275,80,2283.337283
2.867617,79,2284.465612
2.96142,79,2285.598792
2.674649,79,2286.728759
2.993967,81,2287.860968
3.160937,80,2288.981252
2.933995,79,2290.129951
2.722818,79,2291.273013
3.035247,79,2292.45937
3.147476,82,2293.589226
2.922711,79,2294.77695
3.021838,83,2295.912413
3.220279,81,2297.068592
2.971993,80,2298.198482
2.543156,78,2299.320981
3.009525,80,2300.455525
2.82388,79,2301.643598
2.845734,79,2302.781282
2.896298,78,2303.928689
2.676639,79,2305.046211
3.016794,79,2306.233619
2.835485,76,2307.363408
3.143451,80,2308.505666
2.948833,79,2309.707155
2.745232,79,2310.877208
2.964981,79,2312.013897
2.938527,79,2313.167122
2.965118,79,2314.326021
2.754639,79,2315.493242
2.958627,79,2316.801424
2.936416,80,2317.947678
2.956938,79,2319.173943
2.709898,79,2320.292885
2.949228,79,2321.425597
2.624298,80,2322.56195
2.839169,79,2323.695683
2.981133,79,2324.8326
2.964931,79,2325.960188
2.99972,79,2327.121555
2.680531,79,2328.258904
2.96211,79,2329.394311
2.947878,78,2330.542443
2.837273,79,2331.674999
3.03518,77,2332.812452
2.992995,79,2333.961487
2.964981,79,2335.136846
2.969807,79,2336.326357
3.153598,80,2337.461885
2.734733,80,2338.627878
2.827003,79,2339.807109
2.960703,79,2340.975981
3.073768,80,2342.114796
2.939617,79,2343.265212
2.948006,79,2344.45697
3.119697,80,2345.614163
3.002524,79,2346.741617
2.609936,77,2347.937145
3.18663,82,2349.085387
2.979748,79,2350.252396
2.965494,79,2351.377025
3.081751,80,2352.534097
3.042874,79,2353.700413
2.918692,79,2354.881993
3.257835,82,2356.003856
3.030351,80,2357.176965
2.762759,80,2358.344547
3.008624,80,2359.487169
2.681366,78,2360.625819
3.066815,82,2361.749773
3.479337,84,2362.883127
3.416462,83,2364.035467
2.813687,82,2365.181459
2.842592,77,2366.312466
3.005384,80,2367.429434
3.001235,79,2368.558823
3.012551,80,2369.716187
3.016006,82,2370.834837
2.66477,79,2371.954942
3.08878,79,2373.146689
3.206439,82,2374.286985
2.830833,78,2375.420646
2.882055,80,2376.659099
3.237863,81,2377.864854
3.293907,82,2379.102312
4.186949,93,2380.272193
4.235637,95,2381.477427
3.426585,84,2382.637241
4.396002,98,2383.812914
4.159857,95,2384.959526
3.597119,89,2386.12267
2.798859,80,2387.30891
4.201006,95,2388.485738
4.589262,103,2389.740436
4.14469,96,2390.903359
3.152359,84,2392.066651
3.981759,92,2393.240052
3.060354,79,2394.37765
3.374513,86,2395.559291
3.604942,90,2396.695452
5.539802,111,2397.888513
5.483993,109,2399.187439
4.610238,100,2400.41745
3.728333,88,2401.559038
4.610221,103,2402.757924
3.550134,87,2403.94336
3.903365,91,2405.106962
3.105463,79,2406.24062
3.850282,89,2407.396796
3.78979,89,2408.610794
3.294335,81,2409.846806
3.501114,89,2411.027555
2.723344,79,2412.213917
3.404268,86,2413.371979
3.968335,92,2414.572068
4.361149,95,2415.848397
5.461294,108,2417.069637
6.478176,124,2418.368237
5.994726,114,2419.58853
11.714619,499,2421.673505
15.402904,269,2423.191659
12.615314,189,2424.639884
6.650753,130,2425.872352
14.673048,199,2427.271379
6.981865,156,2428.661484
53.222606,739,2431.238916
19.028903,121,2432.579237
16.120204,214,2434.040475
10.616297,174,2435.434832
13.372935,224,2436.899668
16.111595,241,2438.367041
13.452393,235,2439.838762
21.923054,150,2441.284368
6.999347,183,2442.665746
18.097121,344,2444.39389
19.00896,147,2445.660288
10.766032,162,2447.07654
10.106233,158,2448.398373
11.462207,177,2449.772201
36.538497,369,2451.475343
29.815651,486,2453.520786
12.085467,173,2454.837741
9.746172,164,2456.145443
27.438213,42617,2546.118636
7.162716,130,2547.353689
7.974693,149,2548.682549
8.1605,136,2549.941766
9.600746,157,2551.236595
9.071821,164,2552.641331
3.779278,98,2553.864516
5.042822,106,2555.080823
4.701341,105,2556.298743
4.92393,106,2557.536223
4.361478,103,2558.730189
4.042719,92,2559.894222
6.419989,121,2561.11337
5.494667,110,2562.37477
7.470481,132,2563.594222
9.193033,162,2564.901101
8.85551,160,2566.212079
9.325026,169,2567.639081
58.478177,870,2570.388787
10.401325,176,2571.786066
5.626198,119,2573.076635
32.305552,30109,2635.085338
17.380736,224,2636.482169
12.08725,180,2637.802762
10.732809,168,2639.178207
10.921533,177,2640.486094
12.023804,211,2641.899033
53.236106,611,2644.049899
9.531984,157,2645.386367
11.898781,186,2646.741718
10.273281,245,2648.19281
16.87041,219,2649.591863
10.670835,173,2650.918857
11.773974,181,2652.258919
9.941609,162,2653.571347
13.461382,248,2655.04182
16.764262,276,2656.538819
26.765398,431,2658.391045
5.820854,123,2659.608555
6.142089,128,2660.84182
3.483758,89,2661.988641
7.434863,145,2663.302278
5.105625,114,2664.48601
6.35114,120,2665.771601
9.190367,148,2667.033723
7.982621,179,2668.356549
7.305653,134,2669.606784
5.885847,124,2670.803058
6.131265,147,2672.107585
14.50616,234,2673.540853
16.467124,224,2674.973592
6.512188,172,2676.284722
10.289204,256,2677.760141
6.99942,166,2679.086276
8.614254,235,2680.503246
13.735511,201,2681.873201
16.202376,226,2683.280996
13.858337,217,2684.698006
8.60883,240,2686.150414
8.009619,155,2687.421488
7.824714,150,2688.67372
7.523234,157,2689.939476
8.984608,160,2691.240265
5.331967,111,2692.449928
7.318777,128,2693.667124
7.04662,143,2694.926621
5.612726,113,2696.191477
3.67637,95,2697.347077
6.064315,119,2698.652203
4.37744,101,2699.843186
7.288132,133,2701.091401
5.725858,119,2702.347544
4.053335,94,2703.514359
5.681718,116,2704.721327
3.86061,96,2705.86547
9.922165,160,2707.158456
7.734167,137,2708.414888
6.108916,127,2709.686471
8.860665,155,2710.957297
5.920291,171,2712.276042
10.542554,168,2713.588775
9.495288,151,2714.856495
7.667148,162,2716.13883
9.524553,229,2717.537582
11.176612,181,2718.857028
16.876611,216,2720.28215
8.088393,163,2721.573674
53.632596,658,2723.837288
15.275629,205,2725.249373
51.760011,1013,2728.244335
9.199198,163,2729.528937
16.667945,208,2730.923774
8.083692,144,2732.180845
12.707079,235,2733.639999
21.735078,149,2734.921708
8.330679,162,2736.176026
9.469688,155,2737.479067
15.46845,225,2738.931517
27.569015,450,2740.790198
8.207635,145,2742.040579
7.902619,139,2743.290461
10.083582,178,2744.677969
6.583165,125,2745.926874
10.348042,163,2747.243438
9.51646,182,2748.657283
6.401588,127,2749.958376
12.870295,173,2751.277403
7.853367,158,2752.578457
5.861137,132,2753.852698
12.09597,221,2755.265495
15.786515,238,2756.701591
11.510163,175,2758.01035
11.240663,173,2759.345502
13.308645,191,2760.7093
9.166647,146,2761.958342
10.760345,163,2763.255718
6.870148,156,2764.570847
14.773222,231,2765.988021
18.027553,112,2767.166498
14.370829,240,2768.67419
9.405092,175,2769.991104
29.628942,337,2771.670047
9.205542,150,2772.942954
19.741768,242,2774.53121
17.964569,112,2775.77747
28.467918,351,2777.452957
12.398568,182,2778.777978
10.230669,179,2780.079465
6.849147,125,2781.293535
11.617681,177,2782.624304
7.334957,157,2783.907198
15.963091,235,2785.308705
10.652959,154,2786.607072
22.816147,194,2787.959892
15.291365,228,2789.357186
7.672449,161,2790.648481
19.742242,257,2792.119849
41.305214,903,2794.916543
11.137249,169,2796.207902
8.158939,154,2797.49213
9.832622,591,2799.664618
6.613337,153,2800.926576
7.503271,156,2802.198473
10.432224,171,2803.511877
15.798773,240,2804.957765
5.596192,144,2806.241335
24.745686,416,2808.041423
15.374239,229,2809.455503
7.281173,141,2810.686638
6.211598,159,2811.977681
14.812729,262,2813.536033
22.879415,225,2814.966442
109.895056,13670,2843.929532
3.542148,86,2845.103474
5.121407,107,2846.34447
5.904461,117,2847.579581
4.571087,101,2848.780456
6.454804,148,2850.040841
8.595545,154,2851.320038
7.939573,160,2852.616725
6.816744,147,2853.871478
15.49431,219,2855.255078
10.176793,155,2856.558395
5.088165,148,2857.829395
10.542552,167,2859.139822
12.202894,214,2860.559347
35.96953,646,2862.834252
14.926508,246,2864.276697
15.172829,237,2865.713237
4.562665,103,2866.888896
4.345822,105,2868.130162
9.558703,171,2869.484487
9.72537,200,2870.853726
4.305745,149,2872.148365
11.190185,537,2874.194831
14.641167,216,2875.593785
3.337914,240,2877.077548
7.489992,185,2878.389159
8.277014,150,2879.641752
10.156518,170,2881.010664
18.590797,229,2882.448908
13.883651,189,2883.788442
13.346168,214,2885.191063
17.612492,231,2886.611606
16.899059,213,2888.015731
21.723089,276,2889.540153
8.168678,167,2890.835796
23.280859,186,2892.198931
7.675611,146,2893.454335
17.896473,229,2894.887006
6.917435,137,2896.136542
33.611862,860,2898.791599
6.802698,150,2900.049584
18.902241,316,2901.641196
14.477647,209,2903.058246
7.67431,136,2904.277697
21.701526,350,2905.975414
18.864672,350,2907.648104
20.373569,141,2908.921795
15.071775,225,2910.416714
15.60684,220,2911.798887
18.744722,255,2913.270878
8.732687,154,2914.558841
17.812617,272,2916.080657
4.765224,141,2917.392347
13.915207,188,2918.752394
10.368875,188,2920.114447
4.698035,114,2921.343441
6.988233,158,2922.606564
15.766508,229,2924.027654
15.386964,210,2925.520004
21.715096,460,2927.454008
16.462439,233,2928.911113
14.079516,192,2930.358591
9.397222,158,2931.6945
20.182693,245,2933.154158
13.439856,199,2934.702613
13.726048,191,2936.063905
12.135625,183,2937.540848
16.979276,228,2938.982615
7.470257,146,2940.307733
8.208784,152,2941.667163
7.591542,159,2943.01516
7.438237,132,2944.295422
6.590573,123,2945.563546
9.285476,197,2946.999567
8.668351,243,2948.511163
15.501915,248,2950.045664
7.109228,162,2951.404332
13.76312,198,2952.790352
7.086176,152,2954.11929
8.590005,151,2955.410539
10.953356,163,2956.755647
9.526741,162,2958.075927
10.240147,164,2959.374233
10.068366,162,2960.761961
16.571195,211,2962.157391
17.675235,237,2963.648616
14.511436,220,2965.102839
9.404073,168,2966.419099
11.27378,170,2967.815236
8.830799,152,2969.178991
20.448955,255,2970.683279
14.234165,193,2972.067728
16.821905,215,2973.473917
5.115608,117,2974.6906
3.604762,139,2976.017294
14.510884,203,2977.467914
9.39059,150,2978.730632
7.290089,152,2980.041446
20.178646,244,2981.526298
18.214213,123,2982.799828
9.27779,159,2984.12476
9.684217,159,2985.464383
9.077977,154,2986.745305
13.671945,207,2988.266283
22.649056,270,2989.889438
30.118825,344,2991.629899
12.824117,207,2993.082061
9.295489,202,2994.491585
6.764108,133,2995.833946
16.096544,213,2997.231609
18.927264,277,2998.783077
14.727753,216,3000.242685
26.304561,460,3002.197525
9.823446,147,3003.500663
19.762122,242,3004.954322
9.633663,160,3006.265638
16.696035,242,3007.771759
11.798622,217,3009.164341
29.171603,463,3011.091436
18.82834,163,3012.456113
13.668168,187,3013.922399
10.193501,204,3015.333707
6.153271,164,3016.672485
22.281076,372,3018.483051
16.66916,237,3020.031707
11.83944,177,3021.380453
19.993901,184,3022.76779
8.397409,152,3024.11284
11.41634,176,3025.428575
13.79199,185,3026.779922
21.988809,197,3028.184319
17.637282,424,3030.068378
17.226828,232,3031.568083
6.229782,140,3032.941857
5.699074,122,3034.239578
4.241832,91,3035.419695
5.914239,113,3036.705181
6.111848,116,3037.919788
8.088404,151,3039.236339
8.450522,161,3040.596602
10.843378,164,3041.940182
15.354858,197,3043.311817
6.766626,128,3044.583147
9.787747,195,3045.987769
5.772173,109,3047.224838
6.367593,117,3048.409004
10.13685,155,3049.704192
4.756707,102,3050.862999
5.055301,103,3052.06197
7.574153,129,3053.328665
5.777879,114,3054.554718
7.259344,130,3055.797069
8.500613,147,3057.148459
7.987791,157,3058.45195
11.75878,187,3059.82079
7.940831,153,3061.088202
9.724508,158,3062.384323
25.590986,190,3063.74812
17.98531,264,3065.314594
12.347413,178,3066.659948
14.567118,275,3068.348928
9.827417,156,3069.681613
13.585015,188,3071.038106
7.26028,154,3072.323618
25.397436,308,3073.918033
6.541157,161,3075.201309
18.712718,238,3076.671448
